Source;Target;Type;Weight
95260000;293524806;Directed;1
95260000;798821984;Directed;3
95260000;44231475;Directed;1
95260000;238960798;Directed;2
95260000;47130706;Directed;2
95260000;205642207;Directed;2
95260000;478912852;Directed;1
428191654;14667708;Directed;1
428191654;126411242;Directed;1
428191654;44231475;Directed;1
428191654;41183978;Directed;2
428191654;461509114;Directed;2
428191654;205642207;Directed;3
428191654;384750314;Directed;3
11221722;49430094;Directed;3
11221722;10161492;Directed;3
11221722;94154580;Directed;3
11221722;20692623;Directed;2
11221722;570803272;Directed;1
11221722;15037028;Directed;1
11221722;1441291;Directed;2
11221722;49077590;Directed;3
11221722;13250242;Directed;1
11221722;214256570;Directed;1
11221722;247013838;Directed;3
11221722;15138496;Directed;1
11221722;19601010;Directed;1
11221722;39723677;Directed;2
11221722;116523372;Directed;3
11221722;22003601;Directed;1
11221722;334484656;Directed;1
11221722;70944163;Directed;3
11221722;282199322;Directed;1
11221722;76112152;Directed;2
11221722;2801571;Directed;2
11221722;625373236;Directed;2
11221722;123369271;Directed;3
28846711;42428580;Directed;3
28846711;53017241;Directed;3
28846711;93742094;Directed;2
28846711;221311019;Directed;1
28846711;90841202;Directed;3
28846711;664353;Directed;3
28846711;15278897;Directed;3
28846711;18915289;Directed;2
28846711;94867275;Directed;1
28846711;175332273;Directed;3
28846711;15138496;Directed;2
28846711;2049521;Directed;3
28846711;130962517;Directed;1
28846711;94347411;Directed;3
28846711;87260342;Directed;1
28846711;15332092;Directed;1
28846711;72526200;Directed;1
28846711;17211958;Directed;2
28846711;254922743;Directed;3
28846711;106364085;Directed;3
28846711;389442022;Directed;1
28846711;434799316;Directed;1
28846711;128951804;Directed;3
28846711;37942571;Directed;2
28846711;19817956;Directed;2
28846711;229618209;Directed;1
19817956;93742094;Directed;2
19817956;227992150;Directed;2
19817956;94347411;Directed;1
19817956;87260342;Directed;2
19817956;72526200;Directed;2
19817956;254922743;Directed;3
19817956;389442022;Directed;1
19817956;128951804;Directed;3
19817956;28846711;Directed;2
19817956;229618209;Directed;1
229618209;123516974;Directed;2
229618209;15278897;Directed;2
229618209;767704506;Directed;3
229618209;227992150;Directed;1
229618209;87260342;Directed;3
229618209;15332092;Directed;3
229618209;72526200;Directed;2
229618209;106364085;Directed;1
229618209;389442022;Directed;3
229618209;128951804;Directed;1
229618209;19817956;Directed;1
38633269;20692623;Directed;2
38633269;14002442;Directed;2
38633269;136242086;Directed;3
38633269;330930920;Directed;3
38633269;2049521;Directed;1
38633269;241537171;Directed;1
38633269;33174720;Directed;3
38633269;18472498;Directed;2
38633269;256117248;Directed;1
38633269;314152424;Directed;1
415008577;87000390;Directed;3
415008577;282199322;Directed;2
415008577;110649140;Directed;3
415008577;33279601;Directed;2
415008577;49147745;Directed;1
128190490;221311019;Directed;1
128190490;249637750;Directed;1
128190490;282087400;Directed;2
128190490;214692112;Directed;2
189148357;16167356;Directed;1
189148357;14002442;Directed;1
189148357;36033715;Directed;2
189148357;199195561;Directed;1
189148357;338866417;Directed;1
189148357;31097531;Directed;1
189148357;510676270;Directed;2
147558045;550180187;Directed;2
147558045;49430094;Directed;2
147558045;93742094;Directed;3
147558045;349126521;Directed;3
147558045;249121666;Directed;2
147558045;174194582;Directed;1
147558045;118740808;Directed;2
147558045;231889165;Directed;1
147558045;103777902;Directed;1
147558045;239404368;Directed;1
147558045;227291378;Directed;2
147558045;503161790;Directed;2
147558045;338654596;Directed;3
147558045;133671478;Directed;3
147558045;133494538;Directed;2
147558045;54348165;Directed;1
147558045;14667708;Directed;3
147558045;242739134;Directed;1
147558045;124586661;Directed;1
147558045;75594993;Directed;2
147558045;15620178;Directed;3
147558045;50152850;Directed;2
147558045;339054544;Directed;1
147558045;262659182;Directed;1
147558045;55513132;Directed;1
147558045;12684482;Directed;2
147558045;568897643;Directed;3
147558045;245347824;Directed;2
147558045;230900998;Directed;1
102321729;41554259;Directed;1
102321729;257396357;Directed;1
102321729;8157952;Directed;1
102321729;15138496;Directed;1
102321729;70944163;Directed;2
273890006;26974807;Directed;1
273890006;133671478;Directed;2
273890006;5223701;Directed;1
399260243;109562464;Directed;1
399260243;320140078;Directed;1
399260243;66299444;Directed;1
399260243;257396357;Directed;1
399260243;249867294;Directed;2
399260243;95713774;Directed;2
399260243;256179421;Directed;3
517201178;71827668;Directed;1
517201178;4308031;Directed;1
517201178;495241139;Directed;1
517201178;57601933;Directed;2
517201178;133671478;Directed;2
517201178;65947781;Directed;2
517201178;451559753;Directed;3
517201178;129167753;Directed;3
517201178;190282545;Directed;1
517201178;21896227;Directed;2
334888366;257396357;Directed;2
334888366;33452745;Directed;3
22753530;14845783;Directed;1
22753530;15248126;Directed;3
22753530;15881294;Directed;3
22753530;7065962;Directed;2
22753530;2049521;Directed;2
24009585;249867294;Directed;2
24009585;557773236;Directed;3
24009585;34621309;Directed;1
24009585;90186360;Directed;1
24009585;95033733;Directed;1
262659182;199663247;Directed;1
262659182;249867294;Directed;2
262659182;394716520;Directed;3
262659182;404016558;Directed;2
262659182;431002086;Directed;1
262659182;573391759;Directed;1
262659182;240374347;Directed;1
262659182;286356580;Directed;1
262659182;1172328414;Directed;1
262659182;843434418;Directed;1
262659182;21283529;Directed;1
262659182;36033715;Directed;1
262659182;147558045;Directed;2
262659182;271068328;Directed;3
262659182;165895040;Directed;2
262659182;242706132;Directed;1
262659182;718461115;Directed;1
262659182;846979566;Directed;1
262659182;338653891;Directed;1
262659182;607992766;Directed;1
34224871;249867294;Directed;2
34224871;249637750;Directed;3
34224871;227291378;Directed;3
34224871;256259889;Directed;3
34224871;369052765;Directed;3
34224871;21283529;Directed;1
34224871;39588381;Directed;1
34224871;104450826;Directed;1
34224871;377713766;Directed;1
34224871;117110995;Directed;3
34224871;41183978;Directed;2
34224871;632868084;Directed;1
34224871;633177792;Directed;1
141534382;53017241;Directed;1
141534382;249867294;Directed;1
141534382;18805582;Directed;2
141534382;8992222;Directed;3
141534382;573391759;Directed;3
141534382;771378530;Directed;2
141534382;52101350;Directed;3
141534382;34224871;Directed;1
141534382;35877513;Directed;1
532436683;249867294;Directed;2
532436683;776425646;Directed;3
532436683;106714817;Directed;2
532436683;36033715;Directed;3
532436683;220755091;Directed;2
769820;221311019;Directed;1
769820;391366931;Directed;2
769820;94347411;Directed;3
769820;634553;Directed;1
769820;7128662;Directed;3
769820;122674868;Directed;3
190282545;213408766;Directed;1
190282545;18504179;Directed;2
190282545;249637750;Directed;2
190282545;71827668;Directed;3
190282545;327334911;Directed;3
190282545;126733456;Directed;3
190282545;4308031;Directed;2
190282545;158114837;Directed;1
190282545;47317557;Directed;2
190282545;587305823;Directed;1
190282545;95027825;Directed;1
190282545;163901745;Directed;1
190282545;17150632;Directed;1
190282545;329065629;Directed;2
190282545;57601933;Directed;1
190282545;277980462;Directed;3
190282545;22279374;Directed;1
190282545;54348165;Directed;2
190282545;243207960;Directed;3
190282545;20442734;Directed;1
190282545;282199322;Directed;1
190282545;121476812;Directed;1
190282545;517201178;Directed;1
190282545;129167753;Directed;2
190282545;306089691;Directed;2
190282545;334665987;Directed;2
190282545;981314605;Directed;3
190282545;314556020;Directed;3
190282545;271068328;Directed;2
190282545;1241949528;Directed;1
190282545;21896227;Directed;1
190282545;241726730;Directed;2
190282545;326985848;Directed;2
190282545;122302141;Directed;3
190282545;829085641;Directed;3
190282545;555456378;Directed;2
190282545;249062781;Directed;1
99055479;71827668;Directed;1
99055479;109536626;Directed;2
99055479;10158862;Directed;2
625373236;632814256;Directed;3
625373236;13250242;Directed;2
625373236;619870785;Directed;1
625373236;226887947;Directed;3
625373236;120387031;Directed;3
625373236;75594993;Directed;1
625373236;1431451698;Directed;1
625373236;33279601;Directed;2
625373236;447357042;Directed;1
634553;320140078;Directed;1
634553;14002442;Directed;1
634553;349126521;Directed;1
634553;249867294;Directed;2
634553;49077590;Directed;3
634553;15720571;Directed;1
634553;27954163;Directed;3
634553;17128025;Directed;3
634553;5495342;Directed;2
634553;2049521;Directed;2
634553;17211001;Directed;1
634553;39723677;Directed;2
634553;17184710;Directed;1
634553;263821600;Directed;1
634553;769820;Directed;2
634553;7128662;Directed;1
5825522;349126521;Directed;1
5825522;8992222;Directed;2
5825522;72862385;Directed;3
5825522;15830132;Directed;3
5825522;7128662;Directed;3
5825522;309561874;Directed;1
15437412;17647430;Directed;1
15437412;49077590;Directed;3
15437412;213709722;Directed;2
15437412;133671478;Directed;1
15437412;90186360;Directed;2
15437412;17184710;Directed;1
15437412;514627516;Directed;2
15437412;301582113;Directed;1
12001132;332757341;Directed;3
12001132;93742094;Directed;3
12001132;6471582;Directed;2
12001132;239404368;Directed;1
12001132;27954163;Directed;2
12001132;5804752;Directed;1
12001132;7875752;Directed;2
12001132;58738913;Directed;2
12001132;282199322;Directed;1
12001132;20733442;Directed;2
737131106;737078424;Directed;1
737131106;776425646;Directed;1
737131106;757631671;Directed;1
737131106;762278754;Directed;2
737131106;762269388;Directed;2
737131106;776620434;Directed;2
981314605;71827668;Directed;2
981314605;327334911;Directed;3
981314605;126733456;Directed;3
981314605;6886372;Directed;3
981314605;286356580;Directed;3
981314605;57601933;Directed;1
981314605;54348165;Directed;2
981314605;129167753;Directed;2
981314605;190282545;Directed;2
981314605;314556020;Directed;2
981314605;271068328;Directed;1
981314605;1241949528;Directed;1
981314605;100220618;Directed;1
314556020;18504179;Directed;3
314556020;249637750;Directed;3
314556020;71827668;Directed;2
314556020;327334911;Directed;1
314556020;126733456;Directed;1
314556020;4308031;Directed;1
314556020;156573972;Directed;1
314556020;47317557;Directed;1
314556020;95027825;Directed;1
314556020;286356580;Directed;1
314556020;17150632;Directed;2
314556020;329065629;Directed;2
314556020;57601933;Directed;2
314556020;22279374;Directed;3
314556020;54348165;Directed;3
314556020;794347268;Directed;1
314556020;190282545;Directed;3
314556020;981314605;Directed;2
314556020;271068328;Directed;3
314556020;1241949528;Directed;3
314556020;21896227;Directed;3
314556020;122302141;Directed;1
314556020;555456378;Directed;2
314556020;403460647;Directed;2
271068328;17647430;Directed;1
271068328;213408766;Directed;2
271068328;42428580;Directed;3
271068328;119887780;Directed;3
271068328;320140078;Directed;2
271068328;367937407;Directed;1
271068328;15037028;Directed;1
271068328;257396357;Directed;1
271068328;249867294;Directed;2
271068328;120389940;Directed;1
271068328;207424543;Directed;1
271068328;249637750;Directed;1
271068328;71827668;Directed;1
271068328;401266928;Directed;2
271068328;183216295;Directed;2
271068328;394716520;Directed;2
271068328;307954136;Directed;3
271068328;126733456;Directed;3
271068328;297600093;Directed;3
271068328;18805582;Directed;2
271068328;139013475;Directed;1
271068328;236111927;Directed;1
271068328;129595560;Directed;1
271068328;440258035;Directed;1
271068328;4308031;Directed;2
271068328;158114837;Directed;2
271068328;6886372;Directed;3
271068328;357821823;Directed;3
271068328;15720571;Directed;3
271068328;36023079;Directed;2
271068328;221683644;Directed;1
271068328;95666436;Directed;2
271068328;272329503;Directed;1
271068328;156573972;Directed;1
271068328;476990448;Directed;1
271068328;404016558;Directed;1
271068328;37920535;Directed;2
271068328;20989378;Directed;2
271068328;70404511;Directed;2
271068328;79809148;Directed;3
271068328;106117016;Directed;3
271068328;495241139;Directed;3
271068328;106112290;Directed;3
271068328;431002086;Directed;2
271068328;47317557;Directed;1
271068328;395287005;Directed;1
271068328;326327581;Directed;2
271068328;587305823;Directed;1
271068328;135154291;Directed;1
271068328;720549679;Directed;1
271068328;1005819842;Directed;1
271068328;573391759;Directed;2
271068328;95027825;Directed;2
271068328;1366982190;Directed;3
271068328;163901745;Directed;3
271068328;177085959;Directed;3
271068328;329065629;Directed;2
271068328;57601933;Directed;1
271068328;277980462;Directed;3
271068328;65947781;Directed;2
271068328;27954163;Directed;1
271068328;226887947;Directed;1
271068328;22279374;Directed;1
271068328;54348165;Directed;3
271068328;18983525;Directed;3
271068328;244437560;Directed;3
271068328;520863794;Directed;3
271068328;451559753;Directed;3
271068328;243207960;Directed;2
271068328;20442734;Directed;1
271068328;11178752;Directed;3
271068328;109536626;Directed;2
271068328;52060835;Directed;1
271068328;176785560;Directed;1
271068328;364924774;Directed;1
271068328;76112152;Directed;1
271068328;75594993;Directed;1
271068328;794347268;Directed;3
271068328;110649140;Directed;1
271068328;33279601;Directed;1
271068328;121476812;Directed;2
271068328;99101734;Directed;3
271068328;576358245;Directed;2
271068328;92612172;Directed;1
271068328;517201178;Directed;3
271068328;129167753;Directed;1
271068328;52101350;Directed;1
271068328;438204999;Directed;1
271068328;177209936;Directed;2
271068328;190282545;Directed;1
271068328;306089691;Directed;1
271068328;334665987;Directed;2
271068328;981314605;Directed;1
271068328;314556020;Directed;2
271068328;1241949528;Directed;1
271068328;21896227;Directed;1
271068328;241726730;Directed;2
271068328;326985848;Directed;1
271068328;122302141;Directed;1
271068328;829085641;Directed;1
271068328;555456378;Directed;1
271068328;105600820;Directed;1
271068328;305805901;Directed;3
271068328;165895040;Directed;1
271068328;987062509;Directed;2
271068328;447357042;Directed;1
271068328;104450826;Directed;3
271068328;1317332702;Directed;1
271068328;541855832;Directed;1
271068328;430893090;Directed;1
271068328;403460647;Directed;2
271068328;343470225;Directed;1
271068328;1137364472;Directed;2
271068328;122674868;Directed;3
271068328;400988105;Directed;2
271068328;68376166;Directed;1
271068328;368912006;Directed;3
271068328;125305621;Directed;3
271068328;705776353;Directed;2
271068328;424345392;Directed;2
271068328;149578341;Directed;3
271068328;156923305;Directed;2
271068328;475315159;Directed;2
271068328;474395117;Directed;3
271068328;260375174;Directed;2
271068328;330184710;Directed;3
271068328;74151786;Directed;3
271068328;129850911;Directed;1
271068328;367250035;Directed;2
271068328;626669752;Directed;1
271068328;149446263;Directed;2
271068328;96326392;Directed;3
271068328;410702250;Directed;1
271068328;526980222;Directed;3
271068328;409515375;Directed;2
271068328;28750068;Directed;1
271068328;339608275;Directed;2
271068328;243868579;Directed;1
271068328;149495104;Directed;2
